"srcLang","srcString","srcWords","srcPron","EN.words","EN.pron","DE.words","DE.pron","FR.words","FR.pron","JA.words","JA.pron","ZH.words","ZH.pron","srcGloss","EN.gloss","DE.gloss","FR.gloss","JA.gloss","ZH.gloss"
"EN","Vittorio","Vittorio:Vittorio","/vɪ.ˈtɔ.ɹi.ˌoʊ/","Vista trio","/ˈvɪ.stə/ /ˈtɹi.oʊ/","Witterung","/vɪ.tə.ʀʊŋ/","Victoria","/vik.tɔ.ˈʁja/","ビー 手 水 おん","/biː/ /te/ /mi/ /oɴ/","膝 兔 椅 謳","/ɕi˥˥/ /tu˥˩/ /i˨˩˦/ /ou˥˥/","Vittorio","Vista trio","Weather","Victoria","B water basin-on","Knee Chair rabbit 謳"
"EN","circumscribe","circumscribe:circumscribe","/ˈsɜɹ.kəm.ˌskɹaɪb/","circus scribe","/ˈsɜɹ.kəs/ /skɹaɪb/","Hakenkreuz","/haː.kən.kʀɔɪt͡s/","circonstance","/siʁ.ko.ˈstas/","線 巻 酢 彼 ビー","/seɴ/ /kaɴ/ /su/ /a/ /biː/","耜 獅 羹 司 媽 司","/s˥˩/ /ʂ˥˥/ /kəŋ˥˥/ /s˥˥/ /ma˥˥/ /s˥˥/","circumscribe","circus scribe","Swastika","circumstance","Line winding vinegar he bee","SI 媽 獅 soup Division Division"
"EN","preconize","preconize:preconize","/ˈpɹi.kə.ˌnaɪz/","provide","/pɹə.ˈvaɪd/","Probezeit","/pʀoː.bə.t͡saɪt/","promenade","/pʁo.mə.ˈnad/","Ｐ 戸 七 ず","/piː/ /ko/ /na/ /zu/","蓽 鼓 鈉 獅","/pi˥˩/ /ku˨˩˦/ /na˥˩/ /ʂ˥˥/","preconize","provide","Trial period","promenade","P detached 7 without","Sodium 蓽 drum 獅"
"EN","nucleophilic","nucleophilic:nucleophilic","/ˌnu.kli.ə.ˈfɪ.lɪk/","newly Philip","/ˈnu.li/ /ˈfɪ.lɪp/","nuklear fällig","/nʊ.klə.aːɐ/ /fɛ.lɪç/","nickel angélique","/ni.ˈkɛl/ /a.ʒe.ˈlik/","ぬ 木 絵 乳 胃 戸","/nu/ /ki/ /e/ /t͡ɕi/ /i/ /ko/","孥 梨 漁 蝮 陵","/nu˧˥/ /li˧˥/ /y˧˥/ /fu˥˩/ /liŋ˧˥/","nucleophilic","newly Philip","nuclear due","angelic nickel","Gone wood painting milk stomach detached","Fisherman's bastion of Nu PEAR deinagkistrodon mausoleum"
"EN","siloxane","siloxane:siloxane","/sɪ.ˈlɒk.seɪn/","salon SANE","/sə.ˈlɒn/ /seɪn/","Sklavin","/sklaː.fiːn/","salade scène","/sa.ˈlad/ /sɛn/","サー 胃 木 背 ニ","/saː/ /i/ /ki/ /se/ /ni/","色 衖 司 云","/sɤ˥˩/ /luŋ˥˩/ /s˥˥/ /yn˧˥/","siloxane","salon SANE","Slave","salad scene","Sir stomach wood tall (d)","同“巷” Si Yun"
"EN","computing","computing:computing","/kəm.ˈpyu.tɪŋ/","compute Ting","/kəm.ˈpyut/ /tɪŋ/","Kompetenz","/kɔm.pə.tɛnt͡s/","compatir","/ko.pa.ˈtiʁ/","還付 痰","/kam.pu/ /taɴ/","羹 豹 耵","/kəŋ˥˥/ /pau˥˩/ /tiŋ˥˥/","computing","compute Ting","Competence","empathize","Refund phlegm","Soup Panther dīng"
"EN","beautician","beautician:beautician","/byu.ˈtɪ.ʃən/","bastion","/ˈbæst.ʃən/","Batisten","/ba.tɪ.ʃtən/","bouton chêne","/bu.ˈto/ /ʃɛn/","分 手 信","/bu/ /te/ /ʃiɴ/","鬚 鵡 弟 森","/ɕy˥˥/ /u˨˩˦/ /ti˥˩/ /sən˥˥/","beautician","bastion","Batisten","button oak","Minute hand Shin","鬚 鵡 brother sum"
"EN","oceanography","oceanography:oceanography","/ˌoʊ.ʃə.ˈnɒ.ɡɹə.fi/","ocean grassy","/ˈoʊ.ʃən/ /ˈɡɹæ.si/","offene Stelle","/oːf.fə.neː.ʃtɛ.lə/","autobiographie","/o.tɔ.bjɔ.ɡʁa.ˈfi/","おん 死 ニ が 乳","/oɴ/ /ʃi/ /ni/ /ɡa/ /t͡ɕi/","謳 鬚 怒 獅 漁 拊","/ou˥˥/ /ɕy˥˥/ /nu˥˩/ /ʂ˥˥/ /y˧˥/ /fu˨˩˦/","oceanography","ocean grassy","Vacancy","autobiography","-On death d breasts","謳 鬚 anger 獅 fisherman's bastion fondle"
"EN","cajeput","cajeput:cajeput","/ˈkæd.ʒə.pət/","cad cadet","/kæd/ /kə.ˈdɛt/","Kamerad","/kaː.mə.ʀaːt/","côtelette","/ko.tə.ˈlɛt/","巻 女 パン","/kaɴ/ /d͡ʑo/ /paɴ/","槓 狐 盆","/kaŋ˥˩/ /xu˧˥/ /pən˧˥/","cajeput","cad cadet","Comrade","chop","Winding her bread","槓 Fox basin"
"EN","nigella","nigella:nigella","/naɪ.ˈdʒɛ.lə/","nigh jelly","/naɪ/ /ˈdʒɛ.li/","Neid Delle","/naɪt/ /dɛ.lə/","nager le","/na.ˈʒe/ /lə/","七 土 夜","/na/ /do/ /jo/","奶 蜨 梨","/nai˨˩˦/ /tiɛ˧˥/ /li˧˥/","nigella","nigh jelly","Envy delle","swim the","7 Saturday night","Milk die PEAR"
"EN","folia","folia:folia","/ˈfoʊ.li.ə/","foe Leah","/foʊ/ /ˈli.ə/","Folie Ohr","/foː.liː/ /oːɐ/","fond lien eau","/fo/ /li/ /o/","女 水 絵","/d͡ʑo/ /mi/ /e/","否 梨 漁","/fou˨˩˦/ /li˧˥/ /y˧˥/","folia","foe Leah","Slide ear","bottom link water","Woman shuihui","Whether the PEAR fisherman's bastion"
"EN","expendable","expendable:expendable","/ɪk.ˈspɛn.də.bəl/","expense dabble","/ɪk.ˈspɛns/ /ˈdæ.bəl/","Abendessen","/aː.bɛn.dɛ.sən/","acceptable","/ak.sɛp.ˈtabl/","木 パンダ 盆","/ki/ /pan.da/ /boɴ/","鼓 耜 盤 梯 森","/ku˨˩˦/ /s˥˩/ /pan˧˥/ /ti˥˥/ /sən˥˥/","expendable","expense dabble","Dinner","acceptable","Wooden Panda tray","Drum SI Pan ladder sum"
"EN","aggressive","aggressive:aggressive","/ə.ˈɡɹɛ.sɪv/","agree sieve","/ə.ˈɡɹi/ /sɪv/","aggressiv","/a.ɡʀɛ.siːf/","agressif","/a.ɡʁɛ.ˈsif/","絵 夏 線","/e/ /ɡe/ /seɴ/","兒 蜨 司 獅","/ər˧˥/ /tiɛ˧˥/ /s˥˥/ /ʂ˥˥/","aggressive","agree sieve","aggressive","aggressive","Painting summer line","Ni, a State in the Zhou Dynasty die Division 獅"
"EN","halfpenny","halfpenny:halfpenny","/ˈheɪ.pə.ni/","hay penny","/heɪ/ /ˈpɛ.ni/","Harpune","/haɐ.puː.nə/","rappeler","/ʁa.pə.ˈle/","屁 パ ニ","/he/ /pa/ /ni/","吠 菠 蜺","/fei˥˩/ /po˥˥/ /ni˧˥/","halfpenny","hay penny","Harpoon","recall","Farts PAS-","Barking keep cicada"
"EN","cameraman","cameraman:cameraman","/ˈkæ.mə.ɹə.ˌmæn/","camel lawman","/ˈkæ.məl/ /ˈlɔ.ˌmæn/","Kameramann","/kaː.mə.ʀaː.man/","Cameroun manne","/ka.mə.ˈʁu/ /man/","木 水 夜 麺","/ki/ /mi/ /jo/ /meɴ/","卡 拇 驢 蔓","/ka˨˩˦/ /mu˨˩˦/ /ly˧˥/ /man˧˥/","cameraman","camel lawman","Cinematographer","Cameroon manna","Tree water noodles at night","Kamu 驢 vine"
"EN","puerpera","puerpera:puerpera","/pyu.ˈɜɹ.pə.ɹə/","pewter terra","/ˈpyu.təɹ/ /ˈtɛ.ɹə/","Papiere","/pa.piː.ʀə/","puce peser","/pys/ /pə.ˈze/","Ｐ 兎 塩 パ 夜","/piː/ /u/ /eɴ/ /pa/ /jo/","袍 佴 菠 茹","/pau˧˥/ /ər˥˩/ /po˥˥/ /ʐu˧˥/","puerpera","pewter terra","Papers","chip weigh","P rabbit salt PA night","Robe you keep mushrooms"
"EN","nonoccurrence","nonoccurrence:nonoccurrence","/ˌnɒ.nə.ˈkɜ.ɹəns/","knocker current","/ˈnɒ.kəɹ/ /ˈkɜ.ɹənt/","Nonne kommen","/nɔ.nə/ /kɔ.mən/","négligence","/ne.ɡli.ˈʒas/","ニ ニ 木 胃 ニ","/ni/ /ni/ /ki/ /i/ /ni/","孥 能 刻 門 司","/nu˧˥/ /nəŋ˧˥/ /kɤ˥˩/ /mən˧˥/ /s˥˥/","nonoccurrence","knocker current","Nun get","negligence","(D) (d) tree stomach (d)","Nu Carmen Division"
"EN","nonuser","nonuser:nonuser","/nɒn.ˈyu.zəɹ/","nun user","/nʌn/ /ˈyu.zəɹ/","nun Busen","/nuːn/ /buː.zən/","nouer user","/nue/ /y.ˈze/","年 兎 ず","/neɴ/ /u/ /zu/","囡 浴 鵡 森","/nan˥˥/ /y˥˩/ /u˨˩˦/ /sən˥˥/","nonuser","nun user","now boobs","establish user","In rabbit without","Child bath 鵡 sum"
"EN","metrorrhagia","metrorrhagia:metrorrhagia","/ˌmi.tɹə.ˈɹeɪd.ʒi.ə/","meter Rages","/ˈmi.təɹ/ /ˈɹeɪd.ʒəz/","mittlerweile","/mɪ.tlɐ.vaɪ.lə/","mythologie","/mi.to.lo.ˈʒi/","水 手 音 土 乳 絵","/mi/ /te/ /ne/ /do/ /t͡ɕi/ /e/","蜜 枕 類 膝 漁","/mi˥˩/ /tʂən˨˩˦/ /lei˥˩/ /ɕi˥˥/ /y˧˥/","metrorrhagia","meter Rages","now","mythology","Hand sound soil breasts pictures","Sweet Sleeper class knee fisherman's bastion"
"EN","heliozoan","heliozoan:heliozoan","/ˌhi.li.ə.ˈzoʊ.ən/","healing rowan","/ˈhi.lɪŋ/ /ˈɹoʊ.ən/","Helium Seen","/heː.liː.uːm/ /zeː.ən/","religion hein","/ʁə.liʒ.ˈjo/ /ɛ/","氷 水 絵 ぞ 塩","/hi/ /mi/ /e/ /zo/ /eɴ/","膝 梨 漁 嗽 恩","/ɕi˥˥/ /li˧˥/ /y˧˥/ /sou˥˩/ /ən˥˥/","heliozoan","healing rowan","Helium Lakes","religion eh","Is the salt/water picture","Knee PEAR fisherman's bastion mouth rinse well"
"EN","macrofossil","macrofossil:macrofossil","/ˌmæ.kɹə.ˈfɒ.sɪl/","macro fossil","/ˈmæ.kɹoʊ/ /ˈfɒ.səl/","Mikrofilm","/mɪ.kʀɔ.fɪlm/","manifester","/ma.ni.fɛ.ˈste/","水 キュー 酢 線","/mi/ /kjuː/ /su/ /seɴ/","媽 鼓 蝮 司 梨","/ma˥˥/ /ku˨˩˦/ /fu˥˩/ /s˥˥/ /li˧˥/","macrofossil","macro fossil","Microfilm","manifest","Water queue vinegar line","Deinagkistrodon 媽 drum Division PEAR"
"EN","acronym","acronym:acronym","/ˈæ.kɹə.nɪm/","Akron nim","/ˈæ.kɹən/ /nɪm/","anonym","/aː.noː.nyːm/","anonyme","/a.no.ˈnim/","絵 キュー 年","/e/ /kjuː/ /neɴ/","臆 鼓 囡","/i˥˩/ /ku˨˩˦/ /nan˥˥/","acronym","Akron nim","anonymous","anonymous","Picture queue,","Subjective drum child"
"EN","approbate","approbate:approbate","/ˈæ.pɹə.ˌbeɪt/","apple bait","/ˈæ.pəl/ /beɪt/","Akrobat","/a.kʀoː.baːt/","acrobate","/a.kʁo.ˈbat/","絵 ペン 部 手","/e/ /peɴ/ /be/ /te/","臆 菠 蓓 匙","/i˥˩/ /po˥˥/ /pei˥˩/ /tʂ˧˥/","approbate","apple bait","Acrobat","Acrobat","Picture pen, hand","Conjectures keep Kunming spoon"
"EN","insentient","insentient:insentient","/ɪn.ˈsɛn.ʃi.ənt/","inn sentient","/ɪn/ /ˈsɛn.ʃənt/","intelligent","/ɪn.tɛ.liː.ɡɛnt/","enseigne innocent","/a.ˈsɛnj/ /i.ˈnos/","韻 線 死 絵 手","/iɴ/ /seɴ/ /ʃi/ /e/ /te/","云 森 膝 恩 匙","/yn˧˥/ /sən˥˥/ /ɕi˥˥/ /ən˥˥/ /tʂ˧˥/","insentient","inn sentient","Intelligent","innocent sign","Rhyme line death picture hands","Yunsen knee well, spoon"
"EN","confidante","confidante:confidante","/ˌkɒn.fɪ.ˈdænt/","constant","/ˈkɒn.stənt/","Kontinent","/kɔn.tiː.nɛnt/","conférence","/ko.fe.ˈʁas/","感じ 土 手","/kan.d͡ʑi/ /do/ /te/","桿 拊 蛋","/kan˨˩˦/ /fu˨˩˦/ /tan˥˩/","confidante","constant","Continent","Conference","Felt banks","Rod fondle balls"
"EN","asrama","asrama:asrama","/ˈɑ.ʃɹə.mə/","ashram ma","/ˈɑ.ʃɹəm/ /mɑ/","Abnahme","/a.bnaː.mə/","ennemi","/ɛ.nə.ˈmi/","絵 死 水","/e/ /ʃi/ /mi/","鱷 獅 鵡 拇","/ɤ˥˩/ /ʂ˥˥/ /u˨˩˦/ /mu˨˩˦/","asrama","ashram ma","Acceptance","enemy","Picture death water","鱷 lion 鵡 thumb"
"EN","dissatisfactory","dissatisfactory:dissatisfactory","/ˌdɪs.sæ.tɪs.ˈfæk.tə.ɹi/","dipstick factor","/ˈdɪp.ˌstɪk/ /ˈfæk.təɹ/","Diskettenfehler","/dɪ.skɛ.tən.feː.lɐ/","distraction","/di.stʁak.ˈsjo/","弾 サー 手 線 手 水","/daɴ/ /saː/ /te/ /seɴ/ /te/ /mi/","司 司 灑 子 放 燈 梨","/s˥˥/ /s˥˥/ /sa˨˩˦/ /ts˨˩˦/ /faŋ˥˩/ /təŋ˥˥/ /li˧˥/","dissatisfactory","dipstick factor","Disk error","distraction","Elastic-Sir hand line water basin","Division Secretary sprinkled 燈 PEAR"
"EN","turnbuckle","turnbuckle:turnbuckle","/ˈtɜɹn.ˌbʌ.kəl/","turn buckle","/tɜɹn/ /ˈbʌ.kəl/","Tentakel","/tɛn.taː.kəl/","tribunal","/tʁi.by.ˈnal/","手 ニ ビー 巻","/te/ /ni/ /biː/ /kaɴ/","蛋 蓽 羹","/tan˥˩/ /pi˥˩/ /kəŋ˥˥/","turnbuckle","turn buckle","Tentacle","Court","Hand (d) b volume","Egg soup with 蓽"
"EN","welfarism","welfarism:welfarism","/ˈwɛl.ˌfɛə.ɹɪ.zəm/","welfare prism","/ˈwɛl.ˌfɛəɹ/ /ˈpɹɪ.zəm/","Elfe Sesam","/ɛl.fə/ /zeː.zaːm/","Maltais gisement","/mal.ˈtɛ/ /ʒi.ˈzəm/","湾 乳 水 ず","/waɴ/ /t͡ɕi/ /mi/ /zu/","焰 吠 梨 森","/iɛn˥˩/ /fei˥˩/ /li˧˥/ /sən˥˥/","welfarism","welfare prism","Elf Sesame","Maltese deposit","Bay water without","Flame, barking PEAR forest"
"EN","temerity","temerity:temerity","/tə.ˈmɛ.ɹɪ.ti/","tummy city","/ˈtʌ.mi/ /ˈsɪ.ti/","Timer Mutti","/tiː.mɐ/ /mʊ.tiː/","témoin petit","/te.ˈmwɛ/ /pə.ˈti/","手 水 水 手","/te/ /mi/ /mi/ /te/","梯 榪 梨 梯","/ti˥˥/ /ma˥˩/ /li˧˥/ /ti˥˥/","temerity","tummy city","Timer MOM","small light","Water basin water hand","Ladder Ma PEAR ladder"
"EN","transcendental","transcendental:transcendental","/ˌtɹæn.sɛn.ˈdɛntl/","transcend dental","/tɹæn.ˈsɛnd/ /ˈdɛntl/","Tendenz","/tɛn.dɛnt͡s/","tunnel","/ty.ˈnɛl/","手 ニ サンデー 手","/te/ /ni/ /san.deː/ /te/","巾 森 焰 子","/tɕin˥˥/ /sən˥˥/ /iɛn˥˩/ /ts˨˩˦/","transcendental","transcend dental","Trend","tunnel","Hand (d) sundae hands","Towel and flame Sen"
"EN","accepter","accepter:accepter","/æk.ˈsɛp.təɹ/","act scepter","/ækt/ /ˈsɛp.təɹ/","Kassette","/ka.sɛ.tə/","accepteur","/ak.sɛp.ˈtœʁ/","木 サー 手","/ki/ /saː/ /te/","鼓 耜 蓽 燈","/ku˨˩˦/ /s˥˩/ /pi˥˩/ /təŋ˥˥/","accepter","act scepter","Cassette","Acceptor","Sir wood hand","Drum SI 蓽 燈"
"EN","genetics","genetics:genetics","/dʒə.ˈnɛ.tɪks/","genie tick","/ˈdʒi.ni/ /tɪk/","benötigt","/bə.nœ.tɪkt/","genêt taxe","/ʒə.ˈnɛ/ /taks/","土 ニ 手 サー","/do/ /ni/ /te/ /saː/","獅 漁 逆 梯 司","/ʂ˥˥/ /y˧˥/ /ni˥˩/ /ti˥˥/ /s˥˥/","genetics","genie tick","required","Genet tax","Dirt 2 hands Sir","獅 fisherman's bastion against ladder Division"
"EN","coquito","coquito:coquito","/koʊ.ˈki.toʊ/","cookie toe","/ˈkʊ.ki/ /toʊ/","Konditor","/kɔn.diː.toːɐ/","comité","/ko.mi.ˈte/","戸 木 と","/ko/ /ki/ /to/","狗 弟 骰","/kou˨˩˦/ /ti˥˩/ /tou˧˥/","coquito","cookie toe","Pastry Chef","Committee","And the detached wood","His dice"
"EN","synthesize","synthesize:synthesize","/ˈsɪn.θə.ˌsaɪz/","sinful size","/ˈsɪn.fəl/ /saɪz/","Sendezeit","/zɛn.də.t͡saɪt/","soutenir","/su.tə.ˈniʁ/","セント 差 ず","/sen.to/ /sa/ /zu/","森 拊 灑 司","/sən˥˥/ /fu˨˩˦/ /sa˨˩˦/ /s˥˥/","synthesize","sinful size","Airtime","support","Cents difference without","Sam fondle sprinkled Secretary"
"EN","downriver","downriver:downriver","/ˈdaʊn.ˈɹɪ.vəɹ/","down river","/daʊn/ /ˈɹɪ.vəɹ/","daneben","/daː.nə.bən/","dériver","/de.ʁi.ˈve/","旦那 盆","/dan.na/ /boɴ/","蛋 曆 森","/tan˥˩/ /li˥˩/ /sən˥˥/","downriver","down river","In addition","derive","My husband basin","Egg 曆 sum"
"EN","contumely","contumely:contumely","/ˈkɒn.tʊ.mə.li/","conte mealy","/ˈkɔn.tɛ/ /ˈmi.li/","Kontrolle","/kɔn.tʀɔ.lə/","côté melon","/ko.ˈte/ /mə.ˈlo/","根 手 水 水","/koɴ/ /te/ /mi/ /mi/","幹 土 拇 梨","/kan˥˩/ /tu˨˩˦/ /mu˨˩˦/ /li˧˥/","contumely","conte mealy","Control","on the side of melon","Root water basin water","Gan thumb PEAR"
"EN","macrurous","macrurous:macrurous","/mə.ˈkɹʊ.ə.ɹəs/","macro arras","/ˈmæ.kɹoʊ/ /ˈæ.ɹəs/","makellos","/maː.kɛ.loːs/","manquer anus","/ma.ˈke/ /a.ˈnys/","目 キュー 彼 絵 サー","/me/ /kjuː/ /a/ /e/ /saː/","拇 褲 漁 獅 司","/mu˨˩˦/ /ku˥˩/ /y˧˥/ /ʂ˥˥/ /s˥˥/","macrurous","macro arras","flawless","Miss anal","Eye queue his painting Sir","Thumb Trousers fisherman's bastion lion Secretary"
"EN","cystoscope","cystoscope:cystoscope","/ˈsɪ.stə.ˌskoʊp/","system scope","/ˈsɪ.stəm/ /skoʊp/","Kiste Skalp","/kɪ.ʃtə/ /skalp/","système score","/si.ˈstɛm/ /skɔʁ/","サー 手 戸 Ｐ","/saː/ /te/ /ko/ /piː/","色 司 弟 司 狗","/sɤ˥˩/ /s˥˥/ /ti˥˩/ /s˥˥/ /kou˨˩˦/","cystoscope","system scope","Box scalp","System score","Sir hands door P","Division Secretary dog"
"EN","replica","replica:replica","/ˈɹɛ.plɪ.kə/","replay key","/ɹi.ˈpleɪ/ /ki/","Teppiche","/tɛ.pɪ.çə/","impliquer","/ɛ.pli.ˈke/","矢 ぺ 戸","/ja/ /pe/ /ko/","頁 筆 梨 鼓","/iɛ˥˩/ /pi˨˩˦/ /li˧˥/ /ku˨˩˦/","replica","replay key","Carpets","involve","Arrow pettanko detached","Here Pen PEAR drums"
"EN","Tianjin","Tianjin:Tianjin","/ˈty.ɑn.ˈdʒɪn/","Tiffin gin","/ˈtɪ.fɪn/ /dʒɪn/","tanzen","/tan.t͡sən/","Tunis Diane","/ty.ˈni/ /djan/","手 温度 ニ","/te/ /on.do/ /ni/","弟 鞍 舐 雲","/ti˥˩/ /an˥˥/ /ʂ˥˩/ /yn˧˥/","Tianjin","Tiffin gin","dance","Tunis Diane","Hand temperature (d)","Brother saddle licking a surname"
"EN","chrominance","chrominance:chrominance","/ˈkɹoʊ.mə.nəns/","chroma nance","/ˈkɹoʊ.mə/ /næns/","Kometen","/koː.mə.tən/","chrome menace","/kʁom/ /mə.ˈnas/","戸 水 ニ サー","/ko/ /mi/ /ni/ /saː/","垢 拇 嫩 司","/kou˥˩/ /mu˨˩˦/ /nən˥˩/ /s˥˥/","chrominance","chroma nance","Comets","chrome threatens","Door water (d) Sir","Scale thumb tender Secretary"
"EN","receptor","receptor:receptor","/ɹɪ.ˈsɛp.təɹ/","Rye scepter","/ɹaɪ/ /ˈsɛp.təɹ/","Diskette","/dɪ.skɛ.tə/","réception","/ʁe.sɛps.ˈjo/","矢 サー 手","/ja/ /saː/ /te/","梨 耜 蓽 燈","/li˧˥/ /s˥˩/ /pi˥˩/ /təŋ˥˥/","receptor","Rye scepter","Floppy disk","reception","Arrow Sir hands","PEAR SI 蓽 燈"
"EN","proficiency","proficiency:proficiency","/pɹə.ˈfɪ.ʃən.si/","profit fancy","/ˈpɹɒ.fɪt/ /ˈfæn.si/","Prominente","/pʀoː.miː.nən.tə/","profit conscient","/pʁo.ˈfi/ /ko.ˈsi/","ペン 乳 信 サー","/peɴ/ /t͡ɕi/ /ʃiɴ/ /saː/","菠 蝮 森 司 椅","/po˥˥/ /fu˥˩/ /sən˥˥/ /s˥˥/ /i˨˩˦/","proficiency","profit fancy","Celebrities","conscious profit","Pen breasts Shin Sir","Keep deinagkistrodon sum Division Chair"
"EN","permanency","permanency:permanency","/ˈpɜɹ.mə.nən.si/","Parma Nancy","/ˈpɑɹ.mə/ /ˈnæn.si/","Prominente","/pʀoː.miː.nən.tə/","peine menacer","/pɛn/ /mə.na.ˈse/","ペン 水 認知","/peɴ/ /mi/ /nin.t͡ɕi/","袢 拇 嫩 司 椅","/pan˥˩/ /mu˨˩˦/ /nən˥˩/ /s˥˥/ /i˨˩˦/","permanency","Parma Nancy","Celebrities","penalty threaten","Pen water awareness","Loop the thumb tender Secretary chairs"
"EN","roadeo","roadeo:roadeo","/ˈɹoʊ.di.ˌoʊ/","roadie au","/ˈɹoʊ.di/ /oʊ/","Radio","/ʀaː.diː.oː/","radis onde","/ʁa.ˈdi/ /od/","夜 里 おん","/jo/ /ɾi/ /oɴ/","漏 梯 謳","/lou˥˩/ /ti˥˥/ /ou˥˥/","roadeo","roadie au","Radio","radish wave","Night-RI-on","Left ladder 謳"
