"srcLang","srcString","srcWords","srcPron","EN.words","EN.pron","DE.words","DE.pron","FR.words","FR.pron","JA.words","JA.pron","ZH.words","ZH.pron","srcGloss","EN.gloss","DE.gloss","FR.gloss","JA.gloss","ZH.gloss"
"FR","rendre plus beau","rendre:rendre plus:plus beau:beau","/ʁadʁ/ /ply/ /bo/","replica","/ˈɹɛ.plɪ.kə/","Schallplatte","/ʃal.pla.tə/","rendre trouble","/ʁadʁ.ˈtʁubl/","が 土 ペン ボー","/ɡa/ /do/ /peɴ/ /boː/","哈 獅 筆 驢 菠","/xa˥˥/ /ʂ˥˥/ /pi˨˩˦/ /ly˧˥/ /po˥˥/","make more beautiful","replica","Record","make trouble","Dirt pen bow","獅 Pen 驢 keep"
"FR","Monégasque","Monégasque:Monégasque","/mo.ne.ˈɡask/","manifest","/ˈmæ.nə.ˌfɛst/","Monogramm","/moː.nɔ.ɡʀam/","monnaie masque","/mo.ˈnɛ/ /mask/","喪 音 が 木","/mo/ /ne/ /ɡa/ /ki/","膜 蜺 蹋 鼓","/mo˧˥/ /ni˧˥/ /ta˥˩/ /ku˨˩˦/","Monégasque","manifest","Monogram","Mint mask","Mourning sound trees.","Film cicada collapse drums"
"FR","académique","académique:académique","/a.ka.de.ˈmik/","academic","/ˌæ.kə.ˈdɛ.mɪk/","Akademie","/aː.kaː.də.miː/","acquit comique","/a.ˈki/ /ko.ˈmik/","彼 蚊 で 水 木","/a/ /ka/ /de/ /mi/ /ki/","嗄 卡 梯 溟","/a˧˥/ /ka˨˩˦/ /ti˥˥/ /miŋ˧˥/","academic","academic","Academy","comic acquired","His mosquito Mizuki.","Came sputtering along the staircase and wide"
"FR","personnage","personnage:personnage","/pɛʁ.so.ˈnaʒ/","personage","/ˈpɜɹ.sə.nɪdʒ/","Personal","/peːɐ.zoː.naːl/","personne nuage","/pɛʁ.ˈsɔn/ /nyaʒ/","ペン ソ 七","/peɴ/ /so/ /na/","餅 蒐 囡","/piŋ˨˩˦/ /sou˥˥/ /nan˥˥/","character","personage","Staff","person cloud","Pen-Soviet 7","餅 collected the child will"
"FR","athlétique","athlétique:athlétique","/at.lɛ.ˈtik/","athletic","/æθ.ˈlɛ.tɪk/","athletisch","/aːt.lə.tiːʃ/","athlète tique","/at.ˈlɛt/ /tik/","彼 矢 里","/a/ /ja/ /ɾi/","鞍 梨 弟","/an˥˥/ /li˧˥/ /ti˥˩/","Athletic","athletic","Athletic","athlete tick","His arrows-RI","Saddle PEAR"
"FR","polonais","polonais:polonais","/pɔ.lo.ˈnɛ/","Pomona","/pə.ˈmoʊ.nə/","Kolonie","/koː.loː.niː/","poli nain","/pɔ.ˈli/ /nɛ/","ぺ 夜 ニ","/pe/ /jo/ /ni/","菠 滷 逆","/po˥˥/ /lu˨˩˦/ /ni˥˩/","Polish","Pomona","Colony","Dwarf Poli","Pettanko night d","Keep 滷 inverse"
"FR","artichaut","artichaut:artichaut","/aʁ.ti.ˈʃo/","idea","/aɪ.ˈdi.ə/","Antimon","/an.tiː.moːn/","article","/aʁ.ˈtikl/","案 里 所","/aɴ/ /ɾi/ /ʃo/","鞍 梯 珀","/an˥˥/ /ti˥˥/ /po˥˩/","artichoke","idea","Antimony","Article","Draft-RI Office","Saddle ladders Perth"
"FR","agression","agression:agression","/a.ɡʁɛ.ˈsjo/","aggressive","/ə.ˈɡɹɛ.sɪv/","Aggression","/a.ɡʀɛ.siː.oːn/","as pression","/a/ /pʁɛ.ˈsjo/","彼 夏 旅","/a/ /ɡe/ /ɾjo/","嗄 蜨 耜 噢","/a˧˥/ /tiɛ˧˥/ /s˥˩/ /o˥˥/","aggression","aggressive","Aggression","as pressure","His summer trip","The velvety huskiness die SI Oh"
"FR","abdominal","abdominal:abdominal","/ab.do.mi.ˈnal/","abdominal","/æb.ˈdɒ.mənl/","Admiral","/aːt.miː.ʀaːl/","ado banal","/a.ˈdo/ /ba.ˈnal/","彼 土 水 七","/a/ /do/ /mi/ /na/","鞍 菠 米 囡","/an˥˥/ /po˥˥/ /mi˨˩˦/ /nan˥˥/","abdominal","abdominal","Admiral","banal ADO","His soil and water-7","Saddle keep Mi Nan"
"FR","balustrade","balustrade:balustrade","/ba.ly.ˈstʁad/","blasted","/ˈblæ.stɪd/","Ballistik","/ba.lɪ.ʃtiːk/","ballet stade","/ba.ˈlɛ/ /stad/","ば 夜 酢 彼","/ba/ /jo/ /su/ /a/","芭 驢 耜 蠶","/pa˥˥/ /ly˧˥/ /s˥˩/ /tsan˧˥/","balustrade","blasted","Ballistics","Ballet stage","If night vinegar he","BAA 驢 SI 蠶"
"FR","auxiliaire","auxiliaire:auxiliaire","/ok.si.ˈljɛʁ/","Ophelia","/oʊ.ˈfi.lyə/","optimal","/oːp.tiː.maːl/","aussi lierre","/o.ˈsi/ /ljɛʁ/","おん 乳 矢","/oɴ/ /t͡ɕi/ /ja/","謳 司 椅 練","/ou˥˥/ /s˥˥/ /i˨˩˦/ /liɛn˥˩/","auxiliary","Ophelia","optimal","also Ivy","-On tits arrow","謳 Division Chair 練"
"FR","agronomique","agronomique:agronomique","/a.ɡʁo.nɔ.ˈmik/","economic","/ˌɛ.kə.ˈnɒ.mɪk/","Autonomie","/aʊ.toː.noː.miː/","affront nommer","/a.ˈfʁo/ /nɔ.ˈme/","彼 語 ニ 水 木","/a/ /ɡo/ /ni/ /mi/ /ki/","嗄 菠 孥 溟","/a˧˥/ /po˥˥/ /nu˧˥/ /miŋ˧˥/","agronomic","economic","Autonomy","affront appoint","His words d Mizuki","The velvety huskiness keep nu Myong"
"FR","agnostique","agnostique:agnostique","/a.njɔ.ˈstik/","agnostic","/æɡ.ˈnɒ.stɪk/","Einstieg","/aɪn.ʃtiːk/","agneau tique","/a.ˈnjo/ /tik/","彼 にゃ サー 胃 木","/a/ /nja/ /saː/ /i/ /ki/","嗄 孥 耜 弟","/a˧˥/ /nu˧˥/ /s˥˩/ /ti˥˩/","agnostic","agnostic","Entry","Lamb tick","Nyan Sir stomach trees to him","The velvety huskiness nu SI"
"FR","de l'Amérique du Nord","de:de l'Amérique: du:du Nord:nord","/də/  /dy/ /nɔʁ/","domino","/ˈdɒ.mə.ˌnoʊ/","Bedienung","/bə.diː.nʊŋ/","dedans nord","/də.ˈda/ /nɔʁ/","土 土 年","/do/ /do/ /neɴ/","梯 鬚 檸","/ti˥˥/ /ɕy˥˥/ /niŋ˧˥/","North America","domino","Operation","North inside","Soil soil,","Ladder 鬚 檸"
"FR","mettre à l'entreprise","mettre:mettre à: l'entreprise:","/mɛtʁ/  ","metal","/ˈmɛtl/","Meter","/mɛ.tɐ/","maître","/mɛtʁ/","水 手","/mi/ /te/","媽 子","/ma˥˥/ /ts˨˩˦/","put the company","metal","Meter","master","Water hand","媽"
"FR","persévérer","persévérer:persévérer","/pɛʁ.se.ve.ˈʁe/","persevere","/ˌpɜɹ.sə.ˈvɪəɹ/","Petersilie","/pɛ.tɐ.ziː.liː/","percer virer","/pɛʁ.ˈse/ /vi.ˈʁe/","ペン 背 部 夏","/peɴ/ /se/ /be/ /ɡe/","餅 色 膝 熱","/piŋ˨˩˦/ /sɤ˥˩/ /ɕi˥˥/ /ʐɤ˥˩/","persevere","persevere","Parsley","drill transfer","Pen back summer","餅-knee hot"
"FR","affriolant","affriolant:affriolant","/afʁ.jo.ˈla/","finale","/fɪ.ˈnæ.li/","Angola","/aŋ.ɡoː.laː/","affront volant","/a.ˈfʁo/ /vɔ.ˈla/","彼 胃 夜 矢","/a/ /i/ /jo/ /ja/","嗄 蝮 膜 蠟","/a˧˥/ /fu˥˩/ /mo˧˥/ /la˥˩/","alluring","finale","Angola","flying affront","His stomach at night arrow","The velvety huskiness deinagkistrodon-film 蠟"
"FR","dangereux","dangereux:dangereux","/da.ʒə.ˈʁø/","devotee","/ˌdɛ.və.ˈti/","daneben","/daː.nə.bən/","danger creux","/da.ˈʒe/ /kʁø/","だ 女 女","/da/ /d͡ʑo/ /d͡ʑo/","獺 茹 褥","/ta˨˩˦/ /ʐu˧˥/ /ʐu˥˩/","dangerous","devotee","In addition","hollow danger","That cunt","獺 ru quilt"
"FR","congestion","congestion:congestion","/ko.ʒɛst.ˈjo/","question","/ˈkwɛst.ʃən/","Konvention","/koːn.fɛn.t͡sjoːn/","question","/kɛst.ˈjo/","戸 蛇 手 夜","/ko/ /d͡ʑa/ /te/ /jo/","鼓 獅 司 末","/ku˨˩˦/ /ʂ˥˥/ /s˥˥/ /mo˥˩/","congestion","question","Convention","question","Door snakes get at night","Drum 獅 Division"
"FR","embaumer","embaumer:embaumer","/a.bo.ˈme/","eye balmy","/aɪ/ /ˈbɑ.mi/","Abnehmer","/a.bneː.mɐ/","abus mer","/a.ˈby/ /me/","彼 ボー 目","/a/ /boː/ /me/","嗄 菠 榪","/a˧˥/ /po˥˥/ /ma˥˩/","embalming","eye balmy","Customer","abuse sea","His bow eye","The velvety huskiness keep Ma"
"FR","passer à tabac","passer:passer à: tabac:tabac","/pa.ˈse/  /ta.ˈba/","passerby","/ˈpæ.səɹ.ˈbaɪ/","passierbar","/pa.siːɐ.baːɐ/","pensée tabac","/pa.ˈse/ /ta.ˈba/","パ 背 田 ば","/pa/ /se/ /ta/ /ba/","芭 色 獺 爸","/pa˥˥/ /sɤ˥˩/ /ta˨˩˦/ /pa˥˩/","beating","passerby","passable","tobacco thought","PA tall rice field should","Sorbet-colored 獺 dad"
"FR","ouragan","ouragan:ouragan","/u.ʁa.ˈɡa/","Aragon","/a.ɹa.ˈɡɔ/","Zusage","/t͡suː.zaː.ɡə/","Oural gant","/u.ˈʁal/ /ɡa/","兎 が が","/u/ /ɡa/ /ɡa/","鵡 哈 蹋","/u˨˩˦/ /xa˥˥/ /ta˥˩/","Hurricane","Aragon","Commitment","Ural glove","The rabbit","鵡 collapse"
"FR","raccommoder","raccommoder:raccommoder","/ʁa.ko.mɔ.ˈde/","accommodate","/ə.ˈkɒ.mə.ˌdeɪt/","Schokolade","/ʃoː.koː.laː.də/","rabot roder","/ʁa.ˈbo/ /ʁɔ.ˈde/","が 戸 水 で","/ɡa/ /ko/ /mi/ /de/","哈 鼓 拇 弟","/xa˥˥/ /ku˨˩˦/ /mu˨˩˦/ /ti˥˩/","mend","accommodate","Chocolate","Planer honing","In the door water","Drum, big brother"
"FR","agresser","agresser:agresser","/a.ɡʁɛ.ˈse/","aggressor","/ə.ˈɡɹɛ.səɹ/","Adresse","/a.dʀɛ.sə/","as grincer","/a/ /ɡʁɛ.ˈse/","彼 夏 背","/a/ /ɡe/ /se/","嗄 蜨 色","/a˧˥/ /tiɛ˧˥/ /sɤ˥˩/","assault","aggressor","Address","as Squeak","His summer tall","The velvety huskiness die"
"FR","Sénégal","Sénégal:Sénégal","/se.ne.ˈɡal/","Senegal","/ˌsɛ.nɪ.ˈɡɔl/","Skandal","/skan.daːl/","sang Népal","/sa/ /ne.ˈpal/","背 音 顔","/se/ /ne/ /ɡaɴ/","色 蜺 蛋","/sɤ˥˩/ /ni˧˥/ /tan˥˩/","Senegal","Senegal","Scandal","blood Nepal","Tall sound face","Cicada eggs"
"FR","accommodant","accommodant:accommodant","/a.ko.mɔ.ˈda/","accommodate","/ə.ˈkɒ.mə.ˌdeɪt/","Armada","/aːɐ.maː.daː/","acquit mandat","/a.ˈki/ /ma.ˈda/","彼 戸 水 だ","/a/ /ko/ /mi/ /da/","嗄 鼓 拇 蹋","/a˧˥/ /ku˨˩˦/ /mu˨˩˦/ /ta˥˩/","accommodating","accommodate","Armada","acquired mandate","His detached water","Velvety huskiness drum thumb collapse"
"FR","s'abâtardir","s'abâtardir:s'abâtardir","/sa.ba.taʁ.ˈdiʁ/","subatomic","/ˌsʌ.bə.ˈtɒ.mɪk/","Sabotage","/zaː.boː.taː.ɡə/","s'abattre dire","/sa.ˈbatʁ/ /diʁ/","差 ば 痰 瓶","/sa/ /ba/ /taɴ/ /biɴ/","灑 芭 溏 病","/sa˨˩˦/ /pa˥˥/ /taŋ˧˥/ /piŋ˥˩/","is abâtardir","subatomic","Sabotage","befall say","Difference if sputum bottle","Sprinkled half congealed show Pattaya"
"FR","inspecter","inspecter:inspecter","/ɛ.spɛk.ˈte/","inspector","/ɪn.ˈspɛk.təɹ/","Aspekte","/a.ʃpeːk.tə/","insecte","/ɛ.ˈsɛkt/","絵 酢 木 手","/e/ /su/ /ki/ /te/","椅 司 餅 弟","/i˨˩˦/ /s˥˥/ /piŋ˨˩˦/ /ti˥˩/","inspect","inspector","Aspects","insect","Vinegar wood hand painting","餅 chairs Division"
"FR","effectif","effectif:effectif","/ɛ.fɛk.ˈtif/","effective","/ɪ.ˈfɛk.tɪv/","erregt tief","/ɛ.ʀɛkt/ /tiːf/","effet actif","/ɛ.ˈfɛ/ /ak.ˈtif/","絵 借金","/e/ /ʃak.kiɴ/","椅 方 弟 蝮","/i˨˩˦/ /faŋ˥˥/ /ti˥˩/ /fu˥˩/","workforce","effective","aroused deep","active effect","Debt pictures","Chair gloydius qinlingensis"
"FR","imprimer","imprimer:imprimer","/ɛ.pʁi.ˈme/","enemy","/ˈɛ.nə.mi/","Esszimmer","/ɛ.st͡sɪ.mɐ/","esprit mer","/ɛ.ˈspʁi/ /me/","絵 Ｐ 目","/e/ /piː/ /me/","椅 筆 榪","/i˨˩˦/ /pi˨˩˦/ /ma˥˩/","print","enemy","Dining room","spirit sea","Picture P eye","Chair Pen Ma"
"FR","désespérer","désespérer:désespérer","/de.zɛ.spe.ˈʁe/","disaster","/dɪ.ˈzæ.stəɹ/","Designer","/deː.zɪ.ɡnɐ/","désert serrer","/de.ˈzɛʁ/ /sɛ.ˈʁe/","で ず 背 夏","/de/ /zu/ /se/ /ɡe/","梯 爺 司 蓽 褥","/ti˥˥/ /iɛ˧˥/ /s˥˥/ /pi˥˩/ /ʐu˥˩/","despair","disaster","Designer","desert tighten","In the only tall summer","Ladder Royal Secretary 蓽 mattress"
"FR","continuellement","continuellement:continuellement","/ko.ti.nyɛ.ˈləm/","continuum","/kən.ˈtɪ.nyu.əm/","Kontinent","/kɔn.tiː.nɛnt/","continent réellement","/ko.ˈtin/ /ʁeɛ.ˈləm/","戸 里 ニ 胃 水","/ko/ /ɾi/ /ni/ /i/ /mi/","鼓 梯 瘧 稜","/ku˨˩˦/ /ti˥˥/ /nyɛ˥˩/ /ləŋ˧˥/","continuously","continuum","Continent","continent actually","Houses RI d stomach water","Drum elevator Kuk Leng"
"FR","seigneurie","seigneurie:seigneurie","/sɛ.njœ.ˈʁi/","scenery","/ˈsi.nə.ɹi/","Energie","/ɛ.nɐ.ɡiː/","seigneur","/sɛ.ˈnjœʁ/","サー にゃ 乳","/saː/ /nja/ /t͡ɕi/","色 女 戲","/sɤ˥˩/ /ny˨˩˦/ /ɕi˥˩/","Lordship","scenery","Energy","Lord","Sir the cats tits","Woman just takes the"
"FR","Malawi","Malawi:Malawi","/ma.lo.ˈwi/","malady","/ˈmæ.lə.di/","Melodie","/meː.loː.diː/","malin oui","/ma.ˈlɛ/ /wi/","ま 夜 水","/ma/ /jo/ /mi/","媽 滷 蜜","/ma˥˥/ /lu˨˩˦/ /mi˥˩/","Malawi","malady","Melody","Malin Yes","By night water","媽 滷-honey"
"FR","explorer","explorer:explorer","/ɛk.splɔ.ˈʁe/","explorer","/ɪk.ˈsplɔ.ɹəɹ/","Erlöser","/ɛ.ʀløː.zɐ/","exprès","/ɛk.ˈspʁɛ/","木 酢 兎 夏","/ki/ /su/ /u/ /ɡe/","鼓 司 滷 鯊","/ku˨˩˦/ /s˥˥/ /lu˨˩˦/ /ʂa˥˥/","explore","explorer","Redeemer","Express","Pyroligneous acid rabbit summer","Drum Division 滷 shark"
"FR","aristocratie","aristocratie:aristocratie","/a.ʁi.sto.kʁa.ˈsi/","aristocracy","/ˌæ.ɹə.ˈstɒ.kɹə.si/","Autokratie","/aʊ.tɔ.kʀaː.tiː/","artiste Croatie","/aʁ.ˈtist/ /kʁo.ˈti/","彼 乳 ソ 蚊 乳","/a/ /t͡ɕi/ /so/ /ka/ /t͡ɕi/","嗄 膝 司 土 瓜 耜 椅","/a˧˥/ /ɕi˥˥/ /s˥˥/ /tu˨˩˦/ /kua˥˥/ /s˥˩/ /i˨˩˦/","aristocracy","aristocracy","Autocracy","artist Croatia","His Soviet mosquito breasts","Kwa SI Division of the velvety huskiness of knee Chair"
"FR","Rhénanie","Rhénanie:Rhénanie","/ʁe.na.ˈni/","banana","/bə.ˈnæ.nə/","banane","/baː.naː.nə/","rhénan nid","/ʁe.ˈna/ /ni/","夏 七 ニ","/ɡe/ /na/ /ni/","禾 拿 逆","/xɤ˧˥/ /na˧˥/ /ni˥˩/","Rhineland","banana","banana","Rhine nest","Summer-7 d","Wo take the inverse"
"FR","ignominie","ignominie:ignominie","/i.njɔ.mi.ˈni/","e nominee","/i/ /ˌnɒ.mə.ˈni/","Anomalie","/aː.noː.maː.liː/","igname manie","/i.ˈnjam/ /ma.ˈni/","胃 にゃ 水 ニ","/i/ /nja/ /mi/ /ni/","椅 孥 米 逆","/i˨˩˦/ /nu˧˥/ /mi˨˩˦/ /ni˥˩/","ignominy","e nominee","Anomaly","Yam mania","Stomach cat water (d)","Chair nu m converse"
